Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel;
0000;0E-10;455.2631693500;12.2732977833;-0.6694253833;18.5652014167;21.1902700000;1.3706773833;29.0932019000;46.3185506833;0.2958812833;0.8006425167;4.9416997167;22.8077657667;1.5038270167;48.6333333333;3.4416316333;2.5628755000;14.4588945833;1.0207139000;9.0577569833;1.0957991667;12.2447949500;1.1194993000;6.7876845333;0.9718628667;3.7248556667;0.7477682000;2.2162467833;0.7332698000;0E-10;0E-10;6.0410000000
0001;0E-10;156.8485767167;2.8609653500;-0.6693353333;10.1287709333;12.5840917667;1.3061996833;16.4373512167;32.3190196500;0.1134662667;0.5328001000;3.3777829667;40.1537366500;0.0511902667;48.5000000000;5.8080977500;1.7721270000;24.2034001667;1.8654854667;14.1832344667;1.8246919500;24.0937811500;1.6523033833;11.1084903333;1.5190443667;8.8862670667;1.1551337667;4.8712732167;1.0837615333;0E-10;0E-10;6.0410000000
0002;0E-10;155.7622802833;2.7762765500;-0.6683936333;10.0844130667;12.5400554500;1.3059060000;16.3761261500;32.0519559333;0.1103946500;0.4906905500;3.0990077167;40.2842880667;0.1917628333;48.7500000000;5.8183990167;1.7328565333;24.2143150500;1.8414377667;14.3079466000;1.8000202333;24.1163922000;1.6220207833;11.1838299833;1.4868331000;9.0415979833;1.1505253333;5.0116313167;1.0907792167;0E-10;0E-10;6.0410000000
0003;0E-10;153.2876476833;2.6916826667;-0.6707390167;10.0292238500;12.4406347333;1.3037337500;16.2192646167;31.6190572333;0.1077889833;0.5245384167;3.1879514000;40.7371812333;0.0967954333;48.0500000000;5.8974375500;1.6843849167;24.5110521500;1.8578966167;14.3782906000;1.8087087167;24.4694372167;1.6414059000;11.2825439333;1.4975472333;9.0758923833;1.2162824333;5.0183542333;1.1254958000;0E-10;0E-10;6.0410000000
0004;0E-10;353.4404693500;5.5604960333;-0.6701381333;15.4885756500;18.3997086333;1.3528003667;25.0297662000;41.0469997000;0.1545797333;0.5182850333;3.4293268167;28.6038913500;0.0834890000;48.8666666667;4.1247438667;1.0855181167;17.1058046000;1.3490477000;9.8920781667;1.2884516667;17.5067053500;1.1235087833;7.7408682000;1.0604806333;6.3366875500;0.8725046000;3.4588008333;0.7757623000;0E-10;0E-10;6.0410000000
0005;0E-10;317.1213183667;6.1102198167;-0.6719001500;14.4926012000;17.3224704667;1.3433048000;23.4249457667;39.3913790167;0.1795242167;0.4996426667;3.4400865167;30.8290598500;0.2257312833;48.3833333333;4.4456458500;1.3750606000;18.3649756500;1.4480623667;10.6721859000;1.3748238333;18.8207194667;1.2147232333;8.4403377667;1.1159431667;6.9389149667;0.8937043000;3.8367618833;0.8106238333;0E-10;0E-10;6.0410000000
0006;0E-10;152.9759946333;2.5687677833;-0.6656425000;10.0046862833;12.4274904333;1.3011012000;16.1694015000;31.8209461833;0.1027549000;0.5305938333;3.2140892167;41.2600677167;0.2391357333;48.0000000000;5.8697881000;1.8019923667;24.4528695333;1.9322064667;14.4087075333;1.8230381000;24.9275713500;1.5915286333;11.7120081000;1.4874278167;9.4447339833;1.1840680167;5.5047506167;1.1180046333;0E-10;0E-10;6.0410000000
0007;0E-10;152.9530714833;2.6987795167;-0.6680954500;10.0075943500;12.4279735000;1.3017471167;16.1780651667;31.8243881000;0.1080613000;0.5321900333;3.2067549167;41.1183101000;0.1546277667;48.4500000000;5.8852673000;1.8504890833;24.5500928667;1.9497268833;14.3854484500;1.8696766667;24.7506131333;1.6032942333;11.6120971167;1.4976545833;9.2675883000;1.1938794667;5.3129041333;1.1663595833;0E-10;0E-10;6.0410000000
0008;0E-10;152.3732706000;2.7779783667;-0.6722446333;9.9967764667;12.4048347000;1.3031267500;16.1650692500;31.6265237000;0.1106750833;0.5248739667;3.2804595333;40.8595739667;0.1614996167;49.0000000000;5.9307290833;1.8783869167;24.4295390333;1.9349289500;14.3242052000;1.8383665000;24.5607021000;1.6081857000;11.4527116500;1.4905714667;9.2511494667;1.1443491833;5.3183320333;1.0962581833;0E-10;0E-10;6.0410000000
0009;0E-10;152.3297881833;2.7016246500;-0.6696525333;9.9949570167;12.4031436000;1.3025738667;16.1559879833;31.6365658667;0.1090176833;0.4882431333;3.2021673333;40.9702230000;0.3001232833;48.5166666667;5.9074425833;1.8401726833;24.4997143333;1.9823116667;14.3287767667;1.8533981333;24.6562791833;1.5795697833;11.4513492500;1.4674367333;9.3360938167;1.2101531167;5.2442089833;1.0839205667;0E-10;0E-10;6.0410000000
