Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel;
0000;-1.6916666667;123.2863354500;2.5188559000;-0.6919841000;8.8567520167;11.1611223833;1.3012495500;14.5234559167;30.5652721333;0.1104299750;0.5795380333;3.4381818167;40.6445226500;1.2756049167;48.6083333333;6.7964960333;1.6697690833;21.3391697167;1.7747485167;15.0995249000;1.7108189833;25.9018079500;1.4053094000;11.6705948500;1.3696275000;9.6832963167;1.2157996000;7.1087025167;1.1690689667;0E-10;0.3500000000;6.0410000000
0001;0E-10;122.7614559667;2.5030951500;-0.6866539500;8.8384469000;11.1368557667;1.3016005833;14.4957933000;30.4196671667;0.1111025500;0.5533955167;3.2715381333;40.5816010167;1.3351547333;48.5833333333;6.7538500000;1.6812838000;21.3892414500;1.7575809167;15.0614870667;1.7088034667;25.7501942500;1.3761675167;11.6813674167;1.3471779500;9.7421372833;1.1884326000;7.1513177167;1.1035856333;0E-10;0E-10;6.0410000000
0002;0E-10;124.2648723000;2.4609524167;-0.6857344833;8.9105556833;11.2040819333;1.3037164000;14.6069659167;30.5105059167;0.1084196333;0.5570160167;3.2878884000;40.1230883833;1.4797238333;48.5666666667;6.6945719667;1.6543828000;21.3034370333;1.7547441333;14.9625483167;1.6945999333;25.3071897333;1.3657027167;11.4135357000;1.3289817500;9.6832193833;1.1867275167;7.1679756833;1.0934347167;0E-10;0E-10;6.0410000000
0003;1.7000005000;123.7631740000;2.4973220167;-0.6850585000;8.8854526833;11.1820672000;1.3030288167;14.5705930667;30.7574702833;0.1096685667;0.6145691667;3.6020352167;40.2216929167;1.3660100000;48.6333333333;6.7005642000;1.6747861167;21.4978691167;1.7744851000;14.9350237000;1.7184322833;25.2632468833;1.3880829333;11.4290439833;1.3622125667;9.7352142833;1.2259654167;7.1934738333;1.1673277167;0E-10;0.3000000000;6.0410000000
0004;0E-10;266.7055722333;36.1552601833;-0.6856605500;12.7842769667;15.3270419000;1.3248353667;20.3952603833;37.6370305500;0.5338978833;0.8673259167;6.3970864333;32.3110369333;1.7775222500;48.6666666667;5.7980940500;2.0905034667;17.1017585333;1.4243612333;12.6994121000;1.3923613667;19.9605382167;1.1505149000;9.2965556667;1.0900177000;7.3916924833;0.9542829833;5.4168905500;0.9146515500;0E-10;0E-10;6.0410000000
0005;0E-10;593.5147669000;8.1822355167;-0.6906169333;21.6679005500;24.3827367000;1.3930386833;33.9663096000;49.4363306500;0.1678532167;0.8436098333;4.5800169000;16.1759727833;2.5439933500;48.3333333333;2.9628992167;3.0702281167;8.4313582500;0.6820361833;7.7241820667;0.7418241833;9.1315541167;0.6543064167;4.9541431500;0.5760664500;2.7658293000;0.5078213500;1.8120900833;0.5099367000;0E-10;0E-10;6.0410000000
0006;0E-10;604.7188031667;8.6430395000;-0.6895566667;21.8831173667;24.6119878333;1.3933325167;34.2928464167;49.8640789333;0.1757596000;0.8312136833;4.6838696500;16.0468943000;2.5235006333;48.8166666667;2.9381876333;3.1304916000;8.2761324333;0.6761626167;7.6521949333;0.7367790333;9.1340405500;0.6616196000;4.9589367167;0.5848026333;2.6473118333;0.5144451833;1.7306661333;0.5286535333;0E-10;0E-10;6.0410000000
0007;0E-10;1284.8655720833;57.7503872167;-0.6856185667;31.8264545667;35.5051382500;1.3975118833;49.6136699000;62.6081021500;0.5747971667;1.0508511667;7.9215671167;12.1825045667;8.0150653667;48.2500000000;2.2039583000;2.5151039833;6.0533794167;0.4733839833;5.9627166833;0.5282677000;7.0868448500;0.5036278500;3.6016049333;0.4293601500;1.6252795333;0.3789870000;1.3347043333;0.4039086833;0E-10;0E-10;6.0410000000
0008;0E-10;1459.2601076833;15.1717524000;-0.6891577333;34.4010615833;38.2109673333;1.4030743000;53.6128422667;63.9889756500;0.1988226833;0.8808846833;4.6641662833;11.2139821167;10.0282461667;49.0000000000;1.8801197333;2.2900050500;5.5382900667;0.4113423000;5.5422093167;0.4758467000;6.5973839167;0.4611842500;3.1949306833;0.3905107333;1.4019832833;0.3599774000;1.3054315333;0.4008269000;0E-10;0E-10;6.0410000000
0009;0E-10;789.0715625000;17.9604382833;-0.6902458333;24.1779287000;27.0302308500;1.3889132833;37.6099890333;51.2964277000;0.3146959000;0.8084431000;4.9164854667;16.6550595500;4.9257523333;49.0000000000;2.8734878333;2.5273787500;9.1044768333;0.6675566833;7.6074888833;0.7315832167;9.7872152333;0.6733614333;4.8767325167;0.5895314167;1.8963319500;0.5461013167;1.8720146833;0.5925730167;0E-10;0E-10;6.0410000000
